kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_model_snr,ra,dec
8939211,K05586.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,27.0779813,7.74E-04,-7.74E-04,135.6789,2.77E-02,-2.77E-02,0.957,0.002,-0.002,138.54,1.8,-1.8,3.48E+02,3.60E+00,-3.60E+00,0.021829,1.31E-04,-1.55E-04,2.03,4.30E-01,-2.60E-01,139.4,285.91354,45.206799
8939650,K05587.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.827660875,2.39E-07,-2.39E-07,132.821298,1.08E-04,-1.08E-04,1.026,0.225,-0.007,3.986,0.0057,-0.0057,4.67E+04,5.49E+01,-5.49E+01,0.359608,1.89E-01,-4.09E-03,42.1,1.37E+01,-4.56E+00,890.3,286.12524,45.276932
8946267,K05588.01,,CANDIDATE,CANDIDATE,,0,0,0,0,542.91133,2.68E-02,-2.68E-02,409.6919,2.81E-02,-2.81E-02,0.3766,0.057,-0.3765,15.9,1.3,-1.3,7.50E+02,7.87E+01,-7.87E+01,0.025176,9.53E-04,-2.25E-03,2.27,8.60E-01,-1.80E-01,13.1,289.3334,45.242641
8949512,K05589.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,376.554588,7.96E-03,-7.96E-03,247.6177,1.47E-02,-1.47E-02,0.0963,0.3832,-0.0963,3.182,0.577,-0.577,4.81E+02,8.59E+01,-8.59E+01,0.020044,1.71E-03,-2.42E-03,2,7.00E-01,-1.70E-01,5.4,290.58508,45.22105
8955741,K05590.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,538.4263,1.87E-02,-1.87E-02,154.9034,1.95E-02,-1.95E-02,0.3917,0.0499,-0.3917,12.751,0.75,-0.75,2.42E+02,1.88E+01,-1.88E+01,0.014438,5.80E-04,-8.03E-04,3.2,1.09E+00,-1.40E+00,16.2,292.87256,45.246151
9758615,K05709.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,94.20561159,,,169.2951411,,,,,,6.62,,,,,,,,,,,,,285.59543,46.509666
9771920,K05710.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,378.7064396,,,470.6725521,,,,,,14.66,,,,,,,,,,,,,292.40878,46.515259
9775475,K05711.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,78.4286313,6.88E-05,-6.88E-05,169.312404,9.73E-04,-9.73E-04,1.388,6.47,-0.107,3.7368,0.0373,-0.0373,8.33E+04,7.93E+02,-7.93E+02,0.785402,6.41E+00,-9.91E-02,85.77,0.00E+00,0.00E+00,112.6,293.8945,46.592491
9776907,K05712.01,,CANDIDATE,CANDIDATE,,0,0,0,0,287.75613,1.24E-02,-1.24E-02,385.4564,2.98E-02,-2.98E-02,0.2794,0.1896,-0.2793,5.487,0.939,-0.939,1.99E+03,3.68E+02,-3.68E+02,0.039865,4.42E-03,-4.44E-03,3.4,4.40E-01,-2.10E-01,6.6,294.40469,46.56572
9780149,K05713.01,,FALSE POSITIVE,FALSE POSITIVE,0.133,0,1,0,0,2.53021,4.02E-03,-4.02E-03,132.0918,2.50E-02,-2.50E-02,1.275,0.037,-0.274,21.79,5.6,-5.6,3.68E+02,3.49E+01,-3.49E+01,0.292789,3.33E-02,-2.51E-01,41.44,1.19E+01,-1.19E+01,24.2,295.6026,46.517567
9786017,K05714.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,2.249000963,5.31E-07,-5.31E-07,132.651415,1.86E-04,-1.86E-04,0.68,0.002,-0.002,9.6022,0.0146,-0.0146,5.88E+04,7.07E+01,-7.07E+01,0.238071,2.41E-04,-2.75E-04,59.61,1.36E+01,-3.16E+01,1159.5,297.50803,46.521568
9832379,K05715.01,,CANDIDATE,CANDIDATE,,0,0,0,0,189.961729,8.87E-03,-8.87E-03,288.3907,1.96E-02,-1.96E-02,0.1845,0.288,-0.1845,12.46,1.2,-1.2,7.00E+02,8.36E+01,-8.36E+01,0.023873,1.96E-03,-1.22E-03,1.93,4.60E-01,-1.30E-01,11.9,292.38818,46.615101
9837659,K05716.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,121.6238738,,,207.4934505,,,,,,2.73,,,,,,,,,,,,,294.52805,46.608521
10865043,K05836.01,,CANDIDATE,CANDIDATE,,0,0,0,0,202.1872277,,,174.3624491,,,,,,2.77,,,,,,,,,,,,,293.45459,48.227852
10878117,K05837.01,,CANDIDATE,CANDIDATE,,0,0,0,0,280.9207069,,,154.8994005,,,,,,3.48,,,,,,,,,,,,,297.9147,48.224411
10879247,K05838.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,1,0,432.074696,9.61E-03,-9.61E-03,481.2681,1.23E-02,-1.23E-02,0.1559,0.2979,-0.1559,4.763,0.468,-0.468,1.09E+03,1.51E+02,-1.51E+02,0.029576,1.84E-03,-3.19E-03,2.39,5.10E-01,-1.90E-01,7.6,298.26733,48.207458
10879899,K05839.01,,CANDIDATE,CANDIDATE,,0,0,0,0,169.415073,3.83E-03,-3.83E-03,283.3498,1.93E-02,-1.93E-02,0.7546,0.2231,-0.5263,3.884,0.749,-0.749,2.40E+02,3.46E+01,-3.46E+01,0.015394,7.50E-03,-1.67E-03,2.32,1.42E+00,-5.00E-01,9.8,298.47745,48.222031
10905641,K05840.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,460.77905,1.45E-02,-1.45E-02,533.8441,1.99E-02,-1.99E-02,0.324,0.122,-0.324,15.541,0.69,-0.69,2.39E+02,2.27E+01,-2.27E+01,0.014303,7.49E-04,-8.45E-04,4.24,6.50E-01,-1.52E+00,12.7,283.54834,48.388931
10920086,K05841.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,3.21318517,4.70E-06,-4.70E-06,132.044475,6.20E-04,-6.20E-04,0.924,0.002,0,15.47,2.2,-2.2,2.05E+03,8.30E+00,-8.30E+00,0.049845,1.42E-04,-1.50E-04,8.24,1.72E+00,-1.73E+00,662.9,291.85208,48.319561
10933306,K05842.01,,CANDIDATE,CANDIDATE,0.995,0,0,0,0,57.7749373,9.84E-04,-9.84E-04,154.2915,1.19E-02,-1.19E-02,0.044,0.409,-0.044,4.731,0.509,-0.509,2.84E+02,3.07E+01,-3.07E+01,0.015468,8.07E-04,-1.18E-03,1.85,5.90E-01,-2.00E-01,10.4,297.19424,48.322891
10958972,K05843.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,331.7824813,,,431.8146374,,,,,,4.94,,,,,,,,,,,,,281.81027,48.420395
8029848,K05463.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,1.20608769,2.37E-05,-2.37E-05,132.0861,2.73E-02,-2.73E-02,1.253,4.01,-0.187,2.2272,0.0504,-0.0504,1.66E+03,3.04E+01,-3.04E+01,0.300462,4.00E+00,-1.75E-01,44.46,1.19E+01,-1.31E+01,66.9,292.21179,43.831848
8035322,K05464.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,613.82905,3.26E-02,-3.26E-02,263.471,3.19E-02,-3.19E-02,0.2616,0.1669,-0.2616,18.18,1.4,-1.4,1.48E+02,1.65E+01,-1.65E+01,0.011083,6.97E-04,-7.19E-04,2.85,1.25E+00,-1.41E+00,10.2,294.08139,43.824032
8036863,K05465.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,476.80454,2.75E-02,-2.75E-02,158.1644,5.50E-02,-5.50E-02,0.5619,0.0512,-0.4509,10.65,2.6,-2.6,1.44E+02,4.84E+01,-4.84E+01,0.011335,2.52E-03,-1.39E-03,1.12,4.50E-01,-1.20E-01,5.7,294.57321,43.898521
8037038,K05466.01,Kepler-1631 b,CONFIRMED,CANDIDATE,1,0,0,0,0,4.09513876,3.04E-05,-3.04E-05,131.67784,6.24E-03,-6.24E-03,0.97,0.036,-0.72,2.462,0.148,-0.148,1.82E+02,1.83E+01,-1.83E+01,0.016601,5.90E-05,-4.80E-03,1.75,5.60E-01,-1.80E-01,11.6,294.63257,43.807671
8040308,K05467.01,,CANDIDATE,CANDIDATE,,0,0,0,0,502.8356901,,,234.1810504,,,,,,9.97,,,,,,,,,,,,,295.65958,43.85825
8040457,K05468.01,,CANDIDATE,CANDIDATE,,0,0,0,0,81.704814,1.32E-03,-1.32E-03,151.4216,1.12E-02,-1.12E-02,0.0021,0.52,-0.0019,1.468,0.414,-0.414,2.97E+02,8.49E+01,-8.49E+01,0.015898,2.47E-03,-2.83E-03,1.65,6.10E-01,-2.20E-01,5.8,295.70108,43.825218
8043968,K05469.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,1,0.779615874,6.99E-06,-6.99E-06,131.68006,8.69E-03,-8.69E-03,0.699,0.012,-0.53,3.932,0.277,-0.277,8.15E+01,4.70E+00,-4.70E+00,0.008815,1.76E-03,-6.50E-04,0.83,2.50E-01,-7.00E-02,22,296.73291,43.864319
8044083,K05470.01,,CANDIDATE,CANDIDATE,,0,0,0,0,578.21805,1.62E-02,-1.62E-02,273.3259,2.23E-02,-2.23E-02,0.3937,0.0494,-0.3937,4.18,0.786,-0.786,6.37E+02,1.34E+02,-1.34E+02,0.023475,2.18E-03,-3.63E-03,2.44,7.10E-01,-2.30E-01,5.3,296.76855,43.862
8959240,K05591.01,,CANDIDATE,CANDIDATE,,0,0,0,0,317.009388,6.14E-03,-6.14E-03,183.1035,1.82E-02,-1.82E-02,0.2991,0.1577,-0.299,3.013,0.468,-0.468,3.27E+02,5.15E+01,-5.15E+01,0.016272,1.51E-03,-1.53E-03,4.03,2.40E+00,-2.41E+00,7.5,294.09128,45.21767
8971044,K05592.01,,CANDIDATE,CANDIDATE,,0,0,0,0,482.51701,2.01E-02,-2.01E-02,276.2043,2.84E-02,-2.84E-02,0.0846,0.3641,-0.0844,14.791,0.961,-0.961,5.73E+02,5.93E+01,-5.93E+01,0.021978,1.06E-03,-1.64E-03,2.3,7.50E-01,-2.00E-01,10.3,297.48312,45.291142
8975776,K05593.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,224.469892,2.85E-03,-2.85E-03,230.1638,1.02E-02,-1.02E-02,0.2691,0.1977,-0.2691,2.952,0.311,-0.311,4.59E+02,7.86E+01,-7.86E+01,0.019695,1.32E-03,-2.77E-03,2.35,8.20E-01,-3.80E-01,5.5,298.50476,45.25124
8979500,K05594.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,113.556471,2.61E-03,-2.61E-03,186.2321,1.80E-02,-1.80E-02,0.1828,0.3169,-0.1828,2.383,0.56,-0.56,2.79E+02,7.14E+01,-7.14E+01,0.014868,2.72E-03,-2.70E-03,6.76,1.40E+00,-2.50E-01,7.6,299.54834,45.283661
9003126,K05595.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,208.02789,1.36E-02,-1.36E-02,324.5074,4.97E-02,-4.97E-02,0.6065,0.0046,-0.5034,10.82,1.5,-1.5,2.55E+02,3.55E+01,-3.55E+01,0.015101,3.21E-03,-1.86E-03,1.04,8.00E-02,-1.10E-01,8.8,283.62271,45.382992
9008125,K05596.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,308.024953,2.41E-03,-2.41E-03,159.18628,6.45E-03,-6.45E-03,0.3366,0.1109,-0.3365,2.665,0.215,-0.215,3.53E+02,4.03E+01,-4.03E+01,0.017225,1.10E-03,-1.20E-03,3.55,2.52E+00,-2.24E+00,10.2,286.10162,45.319191
9011877,K05597.01,,CANDIDATE,CANDIDATE,0.996,0,0,0,0,7.77710639,8.39E-05,-8.39E-05,133.86539,7.43E-03,-7.43E-03,0.196,0.264,-0.196,3.418,0.278,-0.278,7.74E+01,8.50E+00,-8.50E+00,0.007848,5.04E-04,-5.89E-04,0.73,3.00E-02,-6.00E-02,10.6,287.82678,45.331322
9838414,K05717.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,1.33261458,8.63E-05,-8.63E-05,132.0098,7.39E-02,-7.39E-02,0.936,0.021,-0.663,5.161,0.241,-0.241,1.34E+03,8.84E+01,-8.84E+01,0.043932,5.00E-05,-1.12E-02,3.65,1.70E-01,-3.40E-01,17.5,294.80966,46.613079
9838582,K05718.01,,CANDIDATE,CANDIDATE,,0,0,0,0,233.64574,2.32E-02,-2.32E-02,297.494,1.06E-01,-1.06E-01,0.0691,0.3882,-0.0689,10.05,2.6,-2.6,2.27E+03,6.01E+02,-6.01E+02,0.047626,9.66E-03,-3.36E-03,5.2,0.00E+00,0.00E+00,7.6,294.87628,46.607254
9839030,K05719.01,,CANDIDATE,CANDIDATE,0.44,0,0,0,0,27.285315,9.26E-03,-9.26E-03,153.656,4.66E-01,-4.66E-01,0.213,0.23,-0.213,7.47,0.591,-0.591,3.97E+02,4.88E+01,-4.88E+01,0.018366,1.29E-03,-1.35E-03,2.19,7.50E-01,-2.60E-01,9.6,295.05518,46.66975
9845362,K05720.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,105.895315,2.77E-03,-2.77E-03,231.4441,1.86E-02,-1.86E-02,0.093,0.359,-0.0929,2.581,0.396,-0.396,1.23E+03,2.08E+02,-2.08E+02,0.031515,3.17E-03,-3.00E-03,2.69,7.80E-01,-2.50E-01,7,297.2294,46.616402
9845931,K05721.01,,FALSE POSITIVE,FALSE POSITIVE,0.13,0,0,1,0,61.224558,1.28E-03,-1.28E-03,181.701,1.25E-02,-1.25E-02,0.571,0.411,-0.351,4.103,0.435,-0.435,5.44E+02,7.15E+01,-7.15E+01,0.022184,1.38E-03,-1.90E-03,2.76,8.80E-01,-3.10E-01,9.7,297.38342,46.68388
9847239,K05722.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,28.50787754,5.93E-06,-5.93E-06,132.793009,1.56E-04,-1.56E-04,1.025,0.485,-0.013,3.13331,0.00916,-0.00916,2.44E+04,6.07E+01,-6.07E+01,0.269252,4.29E-01,-5.16E-03,27.79,8.46E+00,-2.83E+00,449,297.74112,46.660488
9848760,K05723.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,444.46522,3.20E-02,-3.20E-02,389.693,6.44E-02,-6.44E-02,1.2803,0.7668,-0.3961,0.767,0.161,-0.161,4.08E+03,5.72E+02,-5.72E+02,0.37036,7.38E-01,-3.11E-01,30.17,5.62E+00,-2.22E+00,9,298.155,46.600121
9850843,K05724.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,8.48039,1.27E-04,-1.27E-04,135.853,1.25E-02,-1.25E-02,0.008,0.445,-0.008,6.134,0.378,-0.378,1.34E+02,1.28E+01,-1.28E+01,0.010596,6.48E-04,-5.40E-04,1.23,4.20E-01,-1.30E-01,12,298.71469,46.650639
7018210,K05344.01,,CANDIDATE,CANDIDATE,,0,0,0,0,445.351255,6.28E-03,-6.28E-03,558.63755,7.63E-03,-7.63E-03,0.1716,0.2684,-0.1716,6.516,0.327,-0.327,4.20E+02,3.77E+01,-3.77E+01,0.019095,1.11E-03,-8.31E-04,3.66,2.14E+00,-8.00E-01,10.6,286.35242,42.58577
7019580,K05345.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,72.0153825,9.86E-04,-9.86E-04,168.8166,1.17E-02,-1.17E-02,0.6038,0.3731,-0.4023,2.548,0.47,-0.47,1.78E+02,3.14E+01,-3.14E+01,0.012635,3.97E-04,-2.13E-03,6.94,2.89E+00,-2.95E+00,6.8,286.98447,42.551121
7022603,K05346.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,0,21.12752693,9.79E-05,-9.79E-05,142.67722,3.65E-03,-3.65E-03,0.157,0.302,-0.157,2.253,0.138,-0.138,5.18E+01,3.50E+00,-3.50E+00,0.006205,4.38E-04,-2.89E-04,20.93,6.01E+00,-6.68E+00,18.4,288.22437,42.549011
7024045,K05347.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,23.9341825,2.65E-04,-2.65E-04,145.76028,8.74E-03,-8.74E-03,0.0465,0.4264,-0.0464,1.607,0.243,-0.243,2.28E+02,3.82E+01,-3.82E+01,0.013192,1.42E-03,-1.38E-03,1.03,4.00E-02,-8.00E-02,6.5,288.76083,42.554619
7035812,K05348.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,87.775799,1.16E-03,-1.16E-03,183.4282,1.34E-02,-1.34E-02,0.8114,0.1603,-0.5478,1.862,0.446,-0.446,4.50E+02,1.01E+02,-1.01E+02,0.021788,1.63E-02,-3.00E-03,2.44,8.80E-01,-3.50E-01,6.3,292.49271,42.550739
7038988,K05349.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,65.67350728,,,189.2618327,,,,,,2.73,,,,,,,,,,,,,293.43866,42.56181
7041972,K05350.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,222.0640988,,,339.0218658,,,,,,2.89,,,,,,,,,,,,,294.26602,42.519218
7047299,K05351.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,35.88227289,1.37E-06,-1.37E-06,165.5325652,3.10E-05,-3.10E-05,0.858,0.068,-0.001,3.95004,0.0017,-0.0017,1.01E+05,2.85E+01,-2.85E+01,0.397063,4.45E-02,-9.17E-04,35.21,9.67E+00,-2.60E+00,3096.9,295.61066,42.578369
8075618,K05471.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,8.780603773,5.97E-07,-5.97E-07,137.923785,5.67E-05,-5.67E-05,1.127,0.078,-0.137,3.16989,0.00185,-0.00185,9.00E+04,3.32E+01,-3.32E+01,0.576032,1.45E-02,-1.22E-01,52.34,1.18E+01,-4.72E+00,1406.9,281.5979,43.976479
8076215,K05472.01,,CANDIDATE,CANDIDATE,,0,0,0,0,97.5137491,8.93E-04,-8.93E-04,156.92462,8.21E-03,-8.21E-03,0.0922,0.3596,-0.0922,2.655,0.225,-0.225,2.80E+02,3.29E+01,-3.29E+01,0.015182,1.02E-03,-1.14E-03,5.27,2.14E+00,-2.29E+00,9.1,281.95456,43.98061
8094942,K05473.01,,CANDIDATE,CANDIDATE,,0,0,0,0,549.42772,1.15E-02,-1.15E-02,132.9476,1.86E-02,-1.86E-02,0.4315,0.0452,-0.4184,6.09,0.971,-0.971,7.19E+02,8.08E+01,-8.08E+01,0.024905,8.48E-04,-2.47E-03,2.64,1.03E+00,-2.10E-01,12.1,290.84729,43.962742
8099517,K05474.01,,CANDIDATE,CANDIDATE,,0,0,0,0,284.666844,7.91E-03,-7.91E-03,322.5718,2.75E-02,-2.75E-02,0.3413,0.1543,-0.3413,2.752,0.57,-0.57,4.18E+02,1.21E+02,-1.21E+02,0.018643,3.87E-03,-2.17E-03,8.98,8.00E-01,-1.96E+00,5.6,292.50958,43.957169
8105398,K05475.01,Kepler-1632 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,224.150923,1.79E-03,-1.79E-03,341.02756,5.34E-03,-5.34E-03,0.019,0.404,-0.019,12.455,0.174,-0.174,3.49E+02,1.03E+01,-1.03E+01,0.017191,5.17E-04,-2.93E-04,2.41,4.80E-01,-7.10E-01,34.2,294.49487,43.91362
8105719,K05476.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,148.179343,5.65E-03,-5.65E-03,202.2788,3.10E-02,-3.10E-02,0.102,0.352,-0.102,12.733,0.877,-0.877,4.67E+02,4.24E+01,-4.24E+01,0.019514,1.09E-03,-1.18E-03,2.52,3.80E-01,-4.20E-01,12.5,294.60629,43.937141
8106139,K05477.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,551.49832,2.44E-02,-2.44E-02,387.3411,2.89E-02,-2.89E-02,0.9478,0.0499,-0.037,40.92,2.3,-2.3,1.87E+03,9.92E+01,-9.92E+01,0.050487,2.11E-02,-8.66E-03,4.89,2.07E+00,-3.90E-01,37,294.74234,43.909351
8108437,K05478.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,351.2878737,1.04E-04,-1.04E-04,207.294303,2.07E-04,-2.07E-04,0.712,0.011,-0.01,11.2066,0.0169,-0.0169,1.35E+05,2.22E+02,-2.22E+02,0.385439,4.85E-03,-4.50E-03,38.47,1.07E+01,-3.54E+00,1002.8,295.4931,43.99353
9012244,K05598.01,,CANDIDATE,CANDIDATE,,0,0,0,0,376.934014,6.12E-03,-6.12E-03,267.4192,1.68E-02,-1.68E-02,0.6546,0.2914,-0.4192,4.28,0.871,-0.871,3.82E+02,5.84E+01,-5.84E+01,0.018892,5.99E-04,-2.63E-03,2.13,7.30E-01,-3.10E-01,6.1,287.99823,45.396439
9016592,K05599.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,46.50446209,,,142.7268259,,,,,,1.37,,,,,,,,,,,,,289.83994,45.354191
9018021,K05600.01,,CANDIDATE,CANDIDATE,0.992,0,0,0,0,17.168095,3.42E-03,-3.42E-03,134.637329,4.91E-02,-4.91E-02,0.999,0.018,-0.697,13.04,1.2,-1.2,1.43E+02,2.09E+01,-2.09E+01,0.023077,7.39E-03,-1.42E-02,4.81,2.95E+00,-2.96E+00,8.1,290.39032,45.389992
9024568,K05601.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,124.091252,3.32E-03,-3.32E-03,135.5509,2.59E-02,-2.59E-02,0.031,0.4615,-0.0307,2.172,0.67,-0.67,2.81E+02,6.35E+01,-6.35E+01,0.01505,1.40E-03,-2.89E-03,1.3,3.60E-01,-1.00E-01,5.7,292.77322,45.371311
9026007,K05602.01,,CANDIDATE,CANDIDATE,0.313,0,0,0,0,403.163148,9.47E-03,-9.47E-03,434.7531,1.24E-02,-1.24E-02,0.02,0.428,-0.02,5.735,0.381,-0.381,6.81E+02,6.55E+01,-6.55E+01,0.023645,1.47E-03,-1.30E-03,2.49,4.30E-01,-1.10E-01,12.1,293.29337,45.342541
9026248,K05603.01,,CANDIDATE,CANDIDATE,,0,0,0,0,341.557931,4.66E-03,-4.66E-03,244.88596,7.36E-03,-7.36E-03,0.6746,0.2661,-0.4528,3.365,0.275,-0.275,4.33E+02,4.48E+01,-4.48E+01,0.020144,4.59E-03,-1.68E-03,6.81,3.39E+00,-1.74E+00,9.6,293.37994,45.31385
9044060,K05604.01,,CANDIDATE,CANDIDATE,,0,0,0,0,476.91977,1.64E-02,-1.64E-02,390.4731,2.24E-02,-2.24E-02,0.5589,0.0087,-0.4811,5.07,1.1,-1.1,1.94E+02,3.93E+01,-3.93E+01,0.013209,1.16E-03,-1.72E-03,2.49,1.14E+00,-8.30E-01,7.4,298.28308,45.373589
9047416,K05605.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,9.011888,1.62E-03,-1.62E-03,138.658,2.48E-01,-2.48E-01,0.948,0.012,-0.65,4.167,0.265,-0.265,9.88E+02,7.71E+01,-7.71E+01,0.03717,6.38E-04,-8.67E-03,7.04,1.58E+00,-2.93E+00,15.5,299.19171,45.34354
9851638,K05725.01,,CANDIDATE,CANDIDATE,,0,0,0,0,351.25069,1.42E-02,-1.42E-02,226.8377,2.70E-02,-2.70E-02,0.1777,0.3011,-0.1774,3.648,0.58,-0.58,1.32E+03,2.40E+02,-2.40E+02,0.032459,3.64E-03,-3.40E-03,2.23,2.50E-01,-2.00E-01,6.5,298.9433,46.679771
9875101,K05726.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,212.771978,3.44E-03,-3.44E-03,328.1461,1.16E-02,-1.16E-02,0.2065,0.2605,-0.2062,2.115,0.387,-0.387,1.24E+03,2.36E+02,-2.36E+02,0.031582,4.09E-03,-2.86E-03,2.84,7.30E-01,-2.60E-01,6.9,283.49139,46.757889
9881660,K05727.01,,CANDIDATE,CANDIDATE,,0,0,0,0,65.3558881,6.37E-04,-6.37E-04,154.47727,8.97E-03,-8.97E-03,0.4827,0.0157,-0.4827,2.165,0.205,-0.205,1.16E+03,1.40E+02,-1.40E+02,0.031252,1.93E-03,-2.54E-03,2.61,2.00E-01,-2.10E-01,9.6,287.36737,46.76865
9896438,K05728.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,18.0766788,1.27E-04,-1.27E-04,146.25271,8.53E-03,-8.53E-03,0.822,0.082,-0.636,3.06,0.26,-0.26,2.88E+04,1.77E+03,-1.77E+03,0.178327,2.02E-01,-2.96E-02,19.47,0.00E+00,0.00E+00,26.6,294.12787,46.796848
9899514,K05729.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,1.33255577,4.61E-05,-4.61E-05,132.0672,4.13E-02,-4.13E-02,0.199,0.259,-0.199,4.282,0.591,-0.591,1.27E+02,1.29E+01,-1.29E+01,0.010039,1.16E-03,-1.52E-04,0.97,1.30E-01,-1.10E-01,15.4,295.26416,46.745941
9899607,K05730.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,1.33259275,1.12E-05,-1.12E-05,132.01197,7.02E-03,-7.02E-03,0.833,0.002,-0.601,4.014,0.251,-0.251,7.91E+01,5.80E+00,-5.80E+00,0.009163,2.12E-03,-1.14E-03,0.97,3.00E-01,-1.00E-01,15.9,295.2951,46.775841
9908486,K05731.01,,FALSE POSITIVE,FALSE POSITIVE,0.013,1,0,1,0,36.6092739,5.99E-04,-5.99E-04,138.77398,7.73E-03,-7.73E-03,0.26,0.206,-0.26,1.835,0.352,-0.352,1.10E+03,1.93E+02,-1.93E+02,0.029789,3.27E-03,-2.87E-03,52.42,1.02E+01,-1.24E+01,7.6,298.11667,46.721958
9910043,K05732.01,,CANDIDATE,CANDIDATE,0.992,0,0,0,0,39.399926,1.19E-03,-1.19E-03,160.2611,2.23E-02,-2.23E-02,0.544,0.437,-0.339,5.729,0.719,-0.719,3.41E+02,4.43E+01,-4.43E+01,0.017476,6.23E-04,-1.97E-03,1.52,3.20E-01,-1.30E-01,9.4,298.5697,46.753971
7101726,K05352.01,,CANDIDATE,CANDIDATE,,0,0,0,0,270.1430241,,,210.960799,,,,,,6.32,,,,,,,,,,,,,286.19986,42.61301
7107567,K05353.01,,FALSE POSITIVE,FALSE POSITIVE,0.568,0,0,1,0,0.812592362,1.39E-06,-1.39E-06,131.55642,2.12E-03,-2.12E-03,1.007,0.622,-0.05,1.5646,0.0114,-0.0114,6.95E+03,3.82E+01,-3.82E+01,0.144276,5.73E-01,-3.26E-02,25.84,7.59E+00,-5.53E+00,226.6,288.49567,42.69556
7109680,K05354.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,81.871309,1.25E-03,-1.25E-03,169.94965,9.51E-03,-9.51E-03,0.1996,0.2884,-0.1995,1.606,0.31,-0.31,9.82E+01,2.48E+01,-2.48E+01,0.00917,1.31E-03,-1.31E-03,1.12,6.30E-01,-1.20E-01,5.4,289.27045,42.674389
7115671,K05355.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,0.566805859,3.71E-06,-3.71E-06,131.80997,5.49E-03,-5.49E-03,0.724,0.016,-0.552,3.835,0.197,-0.197,6.11E+01,3.80E+00,-3.80E+00,0.00769,1.27E-03,-5.48E-04,1.25,4.20E-01,-2.70E-01,21.5,291.12695,42.62439
7123580,K05356.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,326.3659519,,,253.1342058,,,,,,3.75,,,,,,,,,,,,,293.54224,42.699532
